time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
2809,0,38,7468.54,2.76,672,52.152571,6.032404,14.2,,0
2810,0,38,7471.73,2.78,672,52.152588,6.032365,14.3,,0
2811,0,38,7475.39,2.79,673,52.152606,6.032325,14.4,,0
2812,0,38,7475.39,2.81,673,52.152623,6.032286,14.5,,0
2813,0,38,7475.39,2.82,673,52.152641,6.032246,14.6,,7
2814,0,38,7479.43,2.82,673,52.15266,6.032207,14.6,,2
2815,0,38,7482.36,2.84,673,52.152678,6.032167,14.7,,2
2816,0,38,7485.68,2.85,673,52.152697,6.032128,14.8,,1
2817,0,38,7487.9,2.85,674,52.152716,6.032089,14.9,,2
2818,0,38,7490.88,2.88,674,52.152736,6.032049,14.9,,1
2819,0,38,7495.11,2.89,674,52.152755,6.03201,15.0,,1
2820,0,38,7499.05,2.99,675,52.152775,6.031971,15.1,,2
2821,0,38,7502.64,3.09,675,52.152795,6.031932,15.1,,1
2822,0,38,7504.54,3.14,675,52.152815,6.031893,15.2,,1
2823,0,38,7507.88,3.21,675,52.152835,6.031853,15.2,,2
2824,0,38,7512.13,3.2,676,52.152855,6.031814,15.3,,2
2825,0,38,7516.03,3.33,676,52.152875,6.031775,15.3,,1
2826,0,38,7519.44,3.33,676,52.152895,6.031735,15.4,,2
2827,0,38,7521.67,3.33,677,52.152914,6.031695,15.5,,1
2828,0,38,7524.9,3.33,677,52.152933,6.031655,15.5,,2
2829,0,38,7529.12,3.33,677,52.152951,6.031615,15.4,,2
2830,0,38,7532.79,3.33,678,52.152969,6.031574,15.3,,2
2831,0,38,7536.25,3.33,678,52.152986,6.031533,15.3,,1
2832,0,38,7538.89,3.33,678,52.153003,6.031491,15.2,,3
2833,0,38,7542.29,3.33,678,52.15302,6.03145,15.1,,2
2834,0,38,7546.59,3.33,679,52.153036,6.031408,15.0,,1
2835,0,38,7550.66,3.33,679,52.153052,6.031366,15.0,,2
2836,0,38,7554.28,3.33,679,52.153067,6.031323,14.9,,1
2837,0,38,7556.03,3.33,680,52.153083,6.03128,14.8,,1
2838,0,38,7558.87,3.34,680,52.153098,6.031237,14.8,,3
2839,0,38,7563.05,3.33,680,52.153113,6.031194,14.7,,1
2840,0,38,7566.7,3.33,681,52.153127,6.031151,14.6,,1
2841,0,38,7570.17,3.33,681,52.153142,6.031108,14.6,,2
2842,0,38,7573.26,3.33,681,52.153157,6.031065,14.5,,2
2843,0,38,7576.13,3.34,681,52.153172,6.031023,14.4,,3
2844,0,38,7580.06,3.33,682,52.153187,6.030981,14.4,,2
2845,0,38,7583.79,3.33,682,52.153202,6.030939,14.3,,1
2846,0,38,7586.91,3.33,682,52.153217,6.030898,14.2,,2
2847,0,38,7590.04,3.33,683,52.153233,6.030858,14.2,,2
2848,0,38,7593.19,3.33,683,52.153249,6.030818,14.1,,2
2849,0,39,7596.86,3.33,683,52.153266,6.030779,14.1,,2
2850,0,39,7600.47,3.33,684,52.153283,6.03074,14.1,,1
2851,0,39,7603.78,3.33,684,52.153301,6.030701,14.0,,3
2852,0,39,7606.53,3.33,684,52.15332,6.030662,14.0,,1
2853,0,39,7609.91,3.33,684,52.15334,6.030622,14.0,,2
2854,0,39,7614.01,3.33,685,52.15336,6.030583,14.0,,1
2855,0,39,7617.89,3.34,685,52.15338,6.030543,13.9,,3
2856,0,39,7621.09,3.34,685,52.153399,6.030504,13.9,,2
2857,0,39,7623.27,3.34,686,52.153419,6.030464,13.9,,2
2858,0,39,7626.9,3.34,686,52.153437,6.030425,13.9,,2
2859,0,39,7630.83,3.34,686,52.153456,6.030385,13.9,,2
2860,0,39,7634.73,3.34,687,52.153474,6.030345,13.8,,2
2861,0,39,7638.19,3.34,687,52.153491,6.030305,13.8,,2
2862,0,39,7640.15,3.34,687,52.153508,6.030265,13.8,,2
2863,0,39,7643.63,3.34,687,52.153524,6.030225,13.8,,2
2864,0,39,7647.55,3.34,688,52.15354,6.030185,13.8,,2
2865,0,39,7651.24,3.34,688,52.153556,6.030144,13.7,,2
2866,0,39,7654.43,3.34,688,52.153571,6.030103,13.7,,2
2867,0,39,7656.76,3.34,689,52.153586,6.030062,13.7,,2
2868,0,39,7659.9,3.34,689,52.1536,6.030021,13.7,,2
2869,0,39,7663.55,3.34,689,52.153614,6.029979,13.7,,2
2870,0,39,7667.41,3.34,689,52.153627,6.029937,13.6,,2
2871,0,39,7670.67,3.34,690,52.153641,6.029895,13.6,,2
2872,0,39,7673.11,3.34,690,52.153654,6.029853,13.6,,2
2873,0,39,7676.21,3.34,690,52.153668,6.029811,13.6,,2
2874,0,39,7679.7,3.34,691,52.153681,6.029768,13.5,,0
2875,0,39,7683.84,3.34,691,52.153695,6.029726,13.5,,2
2876,0,39,7686.92,3.34,691,52.153709,6.029683,13.5,,2
2877,0,39,7689.5,3.34,691,52.153723,6.029641,13.5,,2
2878,0,39,7692.78,3.34,692,52.153737,6.029598,13.5,,2
2879,0,39,7696.29,3.34,692,52.153751,6.029555,13.5,,2
2880,0,39,7704.78,3.34,693,52.153766,6.029512,13.5,,2
2881,0,39,7708.33,3.34,693,52.15378,6.029469,13.5,,2
2882,0,39,7712.4,3.34,693,52.153795,6.029426,13.5,,1
2883,0,39,7716.24,3.34,694,52.153809,6.029383,13.5,,2
2884,0,39,7719.7,3.34,694,52.153824,6.02934,13.6,,1
2885,0,39,7719.7,3.34,694,52.153839,6.029297,13.6,,1
2886,0,39,7719.7,3.34,694,52.153854,6.029253,13.6,,3
2887,0,39,7723.53,3.34,694,52.153868,6.02921,13.6,,2
2888,0,39,7727.24,3.34,695,52.153883,6.029166,13.7,,1
2889,0,39,7730.4,3.34,695,52.153898,6.029123,13.7,,3
2890,0,39,7732.74,3.34,695,52.153913,6.029079,13.7,,1
2891,0,39,7736.29,3.34,695,52.153928,6.029035,13.7,,2
2892,0,39,7740.24,3.34,696,52.153943,6.028991,13.7,,2
2893,0,39,7744.24,3.34,696,52.153957,6.028947,13.7,,2
2894,0,39,7747.39,3.34,696,52.153972,6.028903,13.8,,2
2895,0,39,7749.56,3.34,697,52.153987,6.028858,13.8,,2
2896,0,39,7753.4,3.34,697,52.154001,6.028814,13.8,,2
2897,0,39,7757.11,3.34,697,52.154015,6.028769,13.8,,2
2898,0,39,7760.98,3.34,698,52.154029,6.028724,13.8,,2
2899,0,39,7764.07,3.34,698,52.154043,6.028679,13.9,,2
2900,0,39,7766.86,3.34,698,52.154057,6.028634,13.9,,2
2901,0,39,7770.28,3.34,698,52.15407,6.028589,13.9,,2
2902,0,39,7773.81,3.34,699,52.154082,6.028543,13.9,,2
2903,0,39,7777.52,3.34,699,52.154095,6.028498,13.9,,2
2904,0,39,7780.62,3.34,699,52.154107,6.028452,13.9,,2
2905,0,39,7783.98,3.34,700,52.154118,6.028406,13.9,,1
2906,0,39,7787.94,3.34,700,52.15413,6.02836,14.0,,2
2907,0,39,7791.38,3.34,700,52.154142,6.028314,14.0,,3
2908,0,40,7795.54,3.34,701,52.154153,6.028269,14.0,,2
2909,0,40,7798.97,3.34,701,52.154165,6.028223,14.0,,2
2910,0,40,7800.71,3.34,701,52.154177,6.028178,14.0,,2
2911,0,40,7804.85,3.34,701,52.154188,6.028132,14.0,,3
2912,0,40,7808.72,3.35,702,52.1542,6.028087,14.0,,1
2913,0,40,7813.21,3.35,702,52.154213,6.028043,14.0,,1
2914,0,40,7816.54,3.35,702,52.154225,6.027998,14.0,,1
2915,0,40,7817.46,3.35,702,52.154237,6.027953,14.0,,3
2916,0,40,7820.95,3.35,703,52.15425,6.027909,14.0,,2
2917,0,40,7824.49,3.35,703,52.154262,6.027864,14.0,,2
2918,0,40,7828.26,3.35,703,52.154274,6.027819,14.0,,2
2919,0,40,7831.56,3.35,704,52.154287,6.027775,14.0,,2
2920,0,40,7834.44,3.35,704,52.154299,6.02773,14.0,,1
2921,0,40,7838.02,3.35,704,52.154311,6.027685,14.0,,2
2922,0,40,7841.6,3.35,705,52.154323,6.02764,14.0,,2
2923,0,40,7845.63,3.35,705,52.154335,6.027594,14.0,,2
2924,0,40,7849.16,3.35,705,52.154348,6.027549,14.0,,2
2925,0,40,7851.06,3.35,705,52.15436,6.027504,14.0,,2
2926,0,40,7855.0,3.35,706,52.154372,6.027459,14.0,,2
2927,0,40,7858.86,3.35,706,52.154385,6.027414,14.0,,2
2928,0,40,7862.77,3.35,706,52.154398,6.027369,14.0,,2
2929,0,40,7866.16,3.35,707,52.154411,6.027324,14.1,,2
2930,0,40,7868.02,3.35,707,52.154424,6.027279,14.1,,1
2931,0,40,7871.65,3.35,707,52.154438,6.027234,14.1,,3
2932,0,40,7875.2,3.35,707,52.154451,6.02719,14.1,,1
2933,0,40,7879.2,3.35,708,52.154464,6.027145,14.2,,3
2934,0,40,7882.6,3.35,708,52.154477,6.027101,14.2,,2
2935,0,40,7884.91,3.35,708,52.15449,6.027057,14.2,,1
2936,0,40,7888.0,3.35,709,52.154502,6.027013,14.2,,2
2937,0,40,7891.68,3.35,709,52.154514,6.026969,14.3,,1
2938,0,40,7895.52,3.35,709,52.154525,6.026925,14.3,,2
2939,0,40,7898.92,3.35,710,52.154536,6.026881,14.3,,3
2940,0,40,7901.93,3.35,710,52.154546,6.026838,14.4,,1
2941,0,40,7904.54,3.35,710,52.154556,6.026795,14.4,,2
2942,0,40,7908.01,3.35,710,52.154567,6.026752,14.4,,0
2943,0,40,7911.6,3.35,711,52.154578,6.026709,14.5,,2
2944,0,40,7914.64,3.35,711,52.15459,6.026667,14.5,,2
2945,0,40,7918.26,3.35,711,52.154604,6.026625,14.6,,1
2946,0,40,7921.97,3.35,712,52.154617,6.026582,14.6,,2
2947,0,40,7925.44,3.35,712,52.154632,6.026539,14.7,,2
2948,0,40,7929.28,3.35,712,52.154646,6.026495,14.8,,2
2949,0,40,7932.35,3.35,713,52.15466,6.026451,14.9,,2
2950,0,40,7933.96,3.35,713,52.154675,6.026405,14.9,,1
2951,0,40,7937.78,3.35,713,52.15469,6.02636,15.0,,2
2952,0,40,7941.2,3.35,713,52.154705,6.026313,15.1,,0
2953,0,40,7945.01,3.35,714,52.154719,6.026267,15.1,,1
2954,0,40,7948.36,3.35,714,52.154734,6.02622,15.2,,1
2955,0,40,7950.73,3.35,714,52.154749,6.026173,15.3,,3
2956,0,40,7954.75,3.35,714,52.154764,6.026126,15.4,,1
2957,0,40,7958.2,3.35,715,52.154779,6.026079,15.4,,2
2958,0,40,7962.86,3.35,715,52.154794,6.026033,15.5,,1
2959,0,40,7966.86,3.35,716,52.154808,6.025987,15.6,,2
2960,0,40,7968.19,3.36,716,52.154823,6.025941,15.7,,2
2961,0,40,7971.78,3.36,716,52.154837,6.025896,15.7,,1
2962,0,40,7975.16,3.36,716,52.154852,6.025852,15.8,,2
2963,0,40,7979.48,3.36,717,52.154866,6.025808,15.8,,1
2964,0,40,7982.54,3.36,717,52.15488,6.025766,15.9,,2
2965,0,40,7985.97,3.36,717,52.154894,6.025724,15.9,,2
2966,0,40,7989.61,3.36,717,52.154907,6.025684,15.9,,1
2967,0,40,7992.89,3.36,718,52.154921,6.025645,15.9,,2
2968,0,41,7996.68,3.36,718,52.154934,6.025606,15.9,,2
2969,0,41,7999.51,3.36,718,52.154947,6.025567,16.0,,2
2970,0,41,8002.85,3.36,719,52.15496,6.025529,16.0,,1
2971,0,41,8005.65,3.36,719,52.154973,6.02549,16.0,,3
2972,0,41,8009.06,3.35,719,52.154985,6.02545,16.0,,2
2973,0,41,8012.77,3.35,720,52.154997,6.02541,16.0,,2
2974,0,41,8015.78,3.35,720,52.15501,6.025368,16.0,,3
2975,0,41,8018.45,3.35,720,52.155022,6.025326,16.1,,2
2976,0,41,8022.42,3.35,720,52.155034,6.025282,16.1,,1
2977,0,41,8025.9,3.35,721,52.155046,6.025237,16.1,,2
2978,0,41,8030.11,3.35,721,52.155058,6.025192,16.2,,2
2979,0,41,8033.66,3.35,721,52.155071,6.025146,16.2,,2
2980,0,41,8033.97,3.35,721,52.155083,6.025099,16.3,,3
2981,0,41,8037.59,3.35,722,52.155096,6.025052,16.3,,2
2982,0,41,8040.62,3.35,722,52.155108,6.025006,16.4,,2
2983,0,41,8044.68,3.34,722,52.155121,6.02496,16.4,,2
2984,0,41,8047.83,3.35,723,52.155134,6.024915,16.4,,2
2985,0,41,8050.84,3.34,723,52.155147,6.02487,16.4,,1
2986,0,41,8054.84,3.34,723,52.15516,6.024826,16.4,,3
2987,0,41,8057.85,3.35,724,52.155173,6.024783,16.4,,1
2988,0,41,8062.16,3.34,724,52.155187,6.02474,16.4,,1
2989,0,41,8067.05,3.35,724,52.1552,6.024698,16.4,,2
2990,0,41,8070.49,3.35,725,52.155214,6.024655,16.4,,1
2991,0,41,8074.17,3.34,725,52.155227,6.024612,16.4,,2
2992,0,41,8080.52,3.35,726,52.15524,6.024569,16.3,,2
2993,0,41,8084.5,3.34,726,52.155254,6.024526,16.3,,3
2994,0,41,8088.04,3.34,726,52.155267,6.024482,16.3,,1
2995,0,41,8091.21,3.34,726,52.15528,6.024437,16.3,,1
2996,0,41,8095.44,3.34,727,52.155293,6.024392,16.3,,1
2997,0,41,8095.44,3.35,727,52.155306,6.024347,16.3,,2
2998,0,41,8095.44,3.35,727,52.155319,6.024301,16.3,,2
2999,0,41,8098.85,3.35,727,52.155332,6.024256,16.3,,2
3000,0,41,8101.92,3.35,727,52.155345,6.024211,16.3,,2
3001,0,41,8106.47,3.34,728,52.155358,6.024166,16.3,,1
3002,0,41,8108.07,3.35,728,52.155372,6.024122,16.3,,2
3003,0,41,8111.82,3.34,728,52.155385,6.024078,16.3,,1
3004,0,41,8115.48,3.34,729,52.155399,6.024034,16.4,,2
3005,0,41,8123.74,3.34,729,52.155412,6.023992,16.4,,2
3006,0,41,8128.19,3.34,730,52.155426,6.023949,16.4,,0
3007,0,41,8131.56,3.35,730,52.15544,6.023906,16.4,,2
3008,0,41,8134.61,3.34,730,52.155455,6.023864,16.4,,1
3009,0,41,8138.54,3.34,730,52.15547,6.023822,16.5,,2
3010,0,41,8141.84,3.34,731,52.155485,6.023779,16.5,,2
3011,0,41,8144.8,3.34,731,52.155501,6.023737,16.5,,1
3012,0,41,8147.93,3.35,731,52.155517,6.023694,16.5,,2
3013,0,41,8151.3,3.34,732,52.155533,6.023651,16.5,,1
3014,0,41,8155.29,3.34,732,52.15555,6.023607,16.5,,2
3015,0,41,8158.67,3.35,732,52.155567,6.023563,16.5,,2
3016,0,41,8163.16,3.34,733,52.155583,6.02352,16.6,,2
3017,0,41,8165.47,3.35,733,52.155599,6.023477,16.6,,2
3018,0,41,8168.75,3.35,733,52.155614,6.023434,16.6,,2
3019,0,41,8172.86,3.35,734,52.155628,6.023391,16.6,,2
3020,0,41,8175.78,3.35,734,52.155642,6.023348,16.6,,1
3021,0,41,8179.85,3.35,734,52.155655,6.023304,16.5,,2
3022,0,41,8183.38,3.35,734,52.155667,6.023259,16.5,,2
3023,0,41,8186.85,3.35,735,52.155679,6.023214,16.5,,1
3024,0,41,8191.11,3.35,735,52.155692,6.023168,16.5,,2
3025,0,41,8191.11,3.35,735,52.155704,6.023122,16.5,,2
3026,0,41,8191.11,3.35,735,52.155717,6.023077,16.5,,1
3027,0,41,8194.74,3.35,735,52.155729,6.023031,16.4,,1
3028,0,42,8198.12,3.35,736,52.155743,6.022986,16.4,,2
3029,0,42,8202.26,3.35,736,52.155756,6.02294,16.4,,2
3030,0,42,8202.53,3.35,736,52.15577,6.022894,16.4,,3
3031,0,42,8206.68,3.35,737,52.155783,6.022847,16.3,,2
3032,0,42,8210.39,3.35,737,52.155797,6.0228,16.3,,1
3033,0,42,8213.75,3.35,737,52.155811,6.022752,16.3,,2
3034,0,42,8218.02,3.35,738,52.155825,6.022703,16.2,,2
3035,0,42,8219.7,3.35,738,52.155838,6.022655,16.2,,2
3036,0,42,8223.99,3.35,738,52.155852,6.022607,16.0,,3
3037,0,42,8227.96,3.36,738,52.155866,6.022559,15.9,,1
3038,0,42,8231.7,3.36,739,52.15588,6.022511,15.8,,2
3039,0,42,8235.8,3.36,739,52.155894,6.022464,15.7,,2
3040,0,42,8237.55,3.36,739,52.155909,6.022418,15.6,,2
3041,0,42,8241.48,3.36,739,52.155923,6.022372,15.6,,3
3042,0,42,8245.29,3.36,740,52.155937,6.022327,15.5,,1
3043,0,42,8248.71,3.36,740,52.155951,6.022283,15.4,,2
3044,0,42,8252.95,3.36,740,52.155965,6.022239,15.3,,2
3045,0,42,8255.46,3.36,741,52.155979,6.022195,15.2,,2
3046,0,42,8259.29,3.36,741,52.155993,6.022152,15.2,,3
3047,0,42,8262.98,3.36,741,52.156006,6.022108,15.1,,1
3048,0,42,8266.45,3.36,742,52.156019,6.022065,15.0,,3
3049,0,42,8270.67,3.36,742,52.156031,6.022022,14.9,,1
3050,0,42,8272.55,3.36,742,52.156043,6.021978,14.8,,2
3051,0,42,8276.13,3.36,742,52.156055,6.021935,14.8,,1
3052,0,42,8279.75,3.36,743,52.156067,6.021891,14.7,,3
3053,0,42,8282.98,3.36,743,52.156079,6.021848,14.6,,2
3054,0,42,8287.02,3.36,743,52.156091,6.021805,14.5,,2
3055,0,42,8289.07,3.36,744,52.156104,6.021763,14.4,,2
3056,0,42,8292.41,3.36,744,52.156118,6.021721,14.3,,0
3057,0,42,8296.01,3.36,744,52.156132,6.021679,14.2,,2
3058,0,42,8299.05,3.36,744,52.156147,6.021637,14.1,,2
3059,0,42,8303.36,3.35,745,52.156162,6.021596,14.0,,2
3060,0,42,8305.48,3.36,745,52.156179,6.021556,14.0,,2
3061,0,42,8309.17,3.36,745,52.156195,6.021515,13.9,,1
3062,0,42,8312.97,3.36,746,52.156212,6.021475,13.8,,2
3063,0,42,8316.33,3.36,746,52.156228,6.021434,13.7,,2
3064,0,42,8320.74,3.36,746,52.156244,6.021394,13.7,,1
3065,0,42,8322.08,3.36,746,52.15626,6.021353,13.6,,2
3066,0,42,8325.43,3.36,747,52.156275,6.021313,13.6,,1
3067,0,42,8329.16,3.36,747,52.156289,6.021272,13.6,,1
3068,0,42,8332.43,3.36,747,52.156302,6.021231,13.5,,2
3069,0,42,8336.44,3.35,748,52.156315,6.021189,13.5,,1
3070,0,42,8338.17,3.36,748,52.156327,6.021148,13.5,,1
3071,0,42,8341.63,3.36,748,52.156338,6.021106,13.5,,2
3072,0,42,8345.32,3.35,748,52.156349,6.021064,13.5,,3
3073,0,42,8348.38,3.35,749,52.15636,6.021022,13.5,,1
3074,0,42,8351.7,3.35,749,52.156371,6.02098,13.5,,3
3075,0,42,8353.68,3.35,749,52.156381,6.020937,13.6,,1
3076,0,42,8356.85,3.35,749,52.156392,6.020895,13.6,,2
3077,0,42,8360.59,3.35,750,52.156403,6.020853,13.6,,1
3078,0,42,8363.54,3.34,750,52.156413,6.02081,13.6,,2
3079,0,42,8367.06,3.34,750,52.156424,6.020768,13.6,,2
3080,0,42,8368.86,3.34,751,52.156435,6.020726,13.6,,2
3081,0,42,8372.02,3.34,751,52.156446,6.020683,13.6,,1
3082,0,42,8376.2,3.34,751,52.156457,6.02064,13.6,,3
3083,0,42,8379.32,3.34,751,52.156469,6.020598,13.6,,2
3084,0,42,8382.66,3.33,752,52.15648,6.020555,13.6,,1
3085,0,42,8384.72,3.32,752,52.156492,6.020512,13.6,,3
3086,0,42,8387.8,3.33,752,52.156504,6.020469,13.7,,1
3087,0,42,8391.83,3.32,753,52.156516,6.020426,13.7,,1
3088,0,43,8395.13,3.32,753,52.156528,6.020383,13.7,,1
3089,0,43,8398.43,3.32,753,52.15654,6.02034,13.7,,2
3090,0,43,8401.12,3.32,753,52.156553,6.020297,13.7,,2
3091,0,43,8404.62,3.32,754,52.156566,6.020254,13.8,,1
3092,0,43,8408.02,3.32,754,52.156579,6.02021,13.8,,0
3093,0,43,8411.79,3.32,754,52.156593,6.020167,13.8,,2
3094,0,43,8414.9,3.32,755,52.156606,6.020123,13.9,,1
3095,0,43,8417.42,3.32,755,52.156621,6.020079,13.9,,2
3096,0,43,8420.96,3.32,755,52.156635,6.020035,14.0,,2
3097,0,43,8424.32,3.32,756,52.156649,6.019992,14.0,,2
3098,0,43,8428.63,3.32,756,52.156664,6.019948,13.9,,2
3099,0,43,8431.77,3.32,756,52.156678,6.019904,13.9,,2
3100,0,43,8433.87,3.32,756,52.156692,6.01986,13.8,,2
3101,0,43,8437.6,3.32,757,52.156706,6.019817,13.7,,1
3102,0,43,8440.84,3.32,757,52.15672,6.019773,13.6,,2
3103,0,43,8444.75,3.32,757,52.156733,6.01973,13.5,,2
3104,0,43,8447.71,3.32,758,52.156746,6.019687,13.5,,2
3105,0,43,8450.68,3.32,758,52.156758,6.019644,13.4,,1
3106,0,43,8454.4,3.32,758,52.15677,6.019602,13.4,,2
3107,0,43,8457.42,3.32,758,52.156782,6.019559,13.3,,2
3108,0,43,8461.44,3.32,759,52.156794,6.019516,13.3,,2
3109,0,43,8464.72,3.32,759,52.156806,6.019472,13.3,,2
3110,0,43,8466.92,3.32,759,52.156819,6.019428,13.3,,2
3111,0,43,8471.07,3.32,760,52.156832,6.019384,13.3,,1
3112,0,43,8474.71,3.32,760,52.156845,6.019339,13.2,,3
3113,0,43,8478.73,3.32,760,52.156859,6.019293,13.2,,0
3114,0,43,8482.43,3.32,761,52.156874,6.019247,13.2,,1
3115,0,43,8483.52,3.32,761,52.156889,6.0192,13.3,,3
3116,0,43,8487.98,3.32,761,52.156903,6.019154,13.3,,2
3117,0,43,8491.95,3.32,761,52.156916,6.019108,13.3,,2
3118,0,43,8495.79,3.32,762,52.156928,6.019063,13.4,,0
3119,0,43,8499.63,3.32,762,52.156939,6.019018,13.4,,2
3120,0,43,8500.65,3.33,762,52.156949,6.018973,13.5,,1
3121,0,43,8504.79,3.32,762,52.15696,6.018928,13.6,,2
3122,0,43,8508.15,3.33,763,52.156971,6.018883,13.6,,2
3123,0,43,8511.43,3.32,763,52.156982,6.018837,13.7,,0
3124,0,43,8515.17,3.32,763,52.156993,6.018791,13.7,,3
3125,0,43,8517.57,3.32,764,52.157004,6.018745,13.8,,2
3126,0,43,8521.84,3.32,764,52.157015,6.018699,13.9,,1
3127,0,43,8525.57,3.33,764,52.157027,6.018652,14.0,,3
3128,0,43,8528.92,3.33,765,52.157038,6.018606,14.0,,1
3129,0,43,8532.7,3.33,765,52.157048,6.01856,14.1,,2
3130,0,43,8534.28,3.33,765,52.157059,6.018514,14.2,,2
3131,0,43,8537.73,3.33,765,52.157069,6.018469,14.3,,2
3132,0,43,8540.71,3.33,766,52.157079,6.018424,14.4,,1
3133,0,43,8544.1,3.32,766,52.157088,6.018379,14.5,,2
3134,0,43,8547.89,3.32,766,52.157098,6.018334,14.6,,1
3135,0,43,8551.37,3.32,767,52.157108,6.018289,14.7,,2
3136,0,43,8555.41,3.32,767,52.157118,6.018244,14.8,,3
3137,0,43,8559.36,3.32,767,52.157129,6.018199,14.9,,1
3138,0,43,8562.86,3.32,768,52.15714,6.018154,15.0,,1
3139,0,43,8566.85,3.32,768,52.157153,6.018109,15.1,,2
3140,0,43,8567.63,3.33,768,52.157166,6.018063,15.2,,1
3141,0,43,8571.34,3.33,768,52.15718,6.018017,15.3,,1
3142,0,43,8575.16,3.33,769,52.157195,6.017971,15.4,,2
3143,0,43,8578.19,3.33,769,52.157209,6.017925,15.5,,3
3144,0,43,8582.46,3.33,769,52.157224,6.017879,15.5,,2
3145,0,43,8584.76,3.33,769,52.157239,6.017833,15.6,,2
3146,0,43,8588.56,3.33,770,52.157254,6.017787,15.7,,1
3147,0,43,8592.26,3.33,770,52.157268,6.017742,15.8,,2
3148,0,44,8595.21,3.33,770,52.157281,6.017698,15.8,,2
3149,0,44,8599.45,3.33,771,52.157293,6.017654,15.9,,1
3150,0,44,8601.96,3.33,771,52.157305,6.017611,15.9,,2
3151,0,44,8605.18,3.33,771,52.157316,6.01757,15.9,,2
3152,0,44,8608.8,3.33,772,52.157326,6.017532,16.0,,1
3153,0,44,8612.12,3.33,772,52.157337,6.017497,16.0,,3
3154,0,44,8615.52,3.33,772,52.157349,6.017464,16.0,,2
3155,0,44,8617.9,3.33,772,52.15736,6.017433,16.0,,1
3156,0,44,8620.1,3.32,773,52.157371,6.017402,16.0,,3
3157,0,44,8623.25,3.31,773,52.157381,6.017369,16.0,,1
3158,0,44,8630.79,3.3,773,52.157391,6.017331,16.1,,2
3159,0,44,8634.58,3.3,774,52.1574,6.017287,16.1,,2
3160,0,44,8638.39,3.3,774,52.157408,6.017239,16.1,,2
3161,0,44,8642.03,3.29,774,52.157416,6.017189,16.1,,2
3162,0,44,8646.13,3.28,775,52.157425,6.01714,16.1,,1
3163,0,44,8646.13,3.28,775,52.157435,6.017094,16.1,,2
3164,0,44,8646.13,3.26,775,52.157446,6.017052,16.1,,2
3165,0,44,8648.99,3.24,775,52.157459,6.017013,16.1,,1
3166,0,44,8655.25,3.18,776,52.157472,6.016974,16.0,,2
3167,0,44,8659.33,3.12,776,52.157485,6.016934,16.0,,2
3168,0,44,8662.3,3.12,776,52.157497,6.016891,16.0,,2
3169,0,44,8666.24,3.12,777,52.157509,6.016845,16.0,,0
3170,0,44,8669.91,3.12,777,52.15752,6.016798,16.0,,2
3171,0,44,8672.78,3.12,777,52.157531,6.01675,15.9,,2
3172,0,44,8676.1,3.12,778,52.157542,6.016704,15.9,,0
3173,0,44,8679.52,3.12,778,52.157552,6.016659,15.9,,2
3174,0,44,8682.98,3.12,778,52.157563,6.016615,15.7,,1
3175,0,44,8686.18,3.12,778,52.157572,6.016571,15.6,,2
3176,0,44,8689.04,3.13,779,52.157582,6.016527,15.5,,1
3177,0,44,8693.13,3.12,779,52.15759,6.016481,15.4,,2
3178,0,44,8696.63,3.13,779,52.157599,6.016434,15.3,,2
3179,0,44,8699.85,3.13,780,52.157607,6.016387,15.2,,1
3180,0,44,8699.85,3.13,780,52.157616,6.016339,15.0,,2
3181,0,44,8699.85,3.13,780,52.157626,6.016291,14.9,,3
3182,0,44,8703.91,3.13,780,52.157638,6.016244,14.8,,1
3183,0,44,8707.7,3.13,780,52.15765,6.016198,14.7,,1
3184,0,44,8711.07,3.13,781,52.157663,6.016152,14.6,,2
3185,0,44,8712.75,3.13,781,52.157677,6.016107,14.5,,1
3186,0,44,8715.85,3.13,781,52.15769,6.016063,14.4,,2
3187,0,44,8719.91,3.13,781,52.157704,6.016019,14.3,,2
3188,0,44,8723.71,3.13,782,52.157717,6.015976,14.3,,1
3189,0,44,8727.06,3.13,782,52.15773,6.015933,14.2,,2
3190,0,44,8729.54,3.13,782,52.157743,6.015891,14.1,,1
3191,0,44,8732.6,3.13,783,52.157756,6.015848,14.0,,2
3192,0,44,8736.35,3.13,783,52.157769,6.015805,14.0,,3
3193,0,44,8739.68,3.13,783,52.157782,6.015762,13.9,,1
3194,0,44,8745.59,3.13,784,52.157795,6.015718,13.9,,2
3195,0,44,8749.93,3.13,784,52.157808,6.015673,13.9,,2
3196,0,44,8752.84,3.14,784,52.15782,6.015628,13.8,,2
3197,0,44,8758.71,3.14,785,52.157833,6.015582,13.8,,2
3198,0,44,8762.49,3.14,785,52.157846,6.015537,13.8,,1
3199,0,44,8766.14,3.14,786,52.157858,6.015491,13.8,,2
3200,0,44,8769.5,3.14,786,52.157871,6.015446,13.7,,2
3201,0,44,8772.65,3.14,786,52.157884,6.015401,13.7,,2
3202,0,44,8776.52,3.14,786,52.157897,6.015357,13.7,,2
3203,0,44,8780.22,3.14,787,52.15791,6.015314,13.7,,1
3204,0,44,8783.5,3.14,787,52.157923,6.015272,13.7,,2
3205,0,44,8783.5,3.14,787,52.157936,6.01523,13.7,,1
3206,0,44,8783.5,3.14,787,52.157949,6.01519,13.6,,2
